study_status,sponsor,enrollment,study_type,study_design,study_duration_days,sex_all,sex_female,sex_male,has_child,has_adult,has_older_adult,phase1,phase2,phase3,funder_fed,funder_indiv,funder_industry,funder_network,funder_nih,funder_other,funder_other_gov,funder_unknown,missing_start_date,missing_primary_completion_date,missing_completion_date
0,9,666,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,20,0,7,1477.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,312,0,150,977.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,0,0
1,9,100,0,15,1401.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,120,0,137,500.0,True,False,False,1,1,0,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,680,0,75,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,30,0,58,2175.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,61,1401.0,False,True,False,0,1,0,0,1,1,False,False,False,False,False,True,False,False,1,1,1
1,9,30,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,80,0,101,1330.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,108,0,159,1095.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,124,1401.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,31,0,7,1550.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,358,0,159,335.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,390,0,146,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,122,0,106,983.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,122,0,150,833.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,35,0,54,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,360,0,124,714.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,426,0,137,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,100,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,178,0,124,910.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,560,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,70,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
0,9,180,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,558,0,124,425.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,558,0,124,425.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,24,0,47,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,90,0,124,86.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,220,0,124,401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,44,0,37,473.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,80,0,150,915.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,54,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,38,0,118,1107.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,40,0,15,1005.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,130,0,103,213.0,True,False,False,0,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,154,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,350,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,72,0,21,1788.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,105,0,121,876.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,14,226.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,124,2480.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,120,0,15,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,186,0,124,1096.0,True,False,False,0,1,1,0,1,0,False,True,False,False,False,False,False,False,0,0,0
0,9,348,0,124,860.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,50,0,15,3438.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,8,0,15,275.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,64,0,144,326.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,186,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
0,9,224,0,150,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,1,1,1
1,9,100,0,137,768.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,110,833.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,60,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
0,9,355,0,106,1276.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,124,419.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,228,0,124,728.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,65,0,101,1881.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,118,1400.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,210,0,137,1534.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,582,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
0,9,45,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,240,0,27,3300.0,True,False,False,1,1,0,0,1,0,False,False,False,True,False,False,False,False,0,0,0
1,9,60,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,100,0,47,1401.0,True,False,False,1,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,70,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,120,0,124,1401.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,1,1
1,9,96,0,124,1705.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,40,0,118,501.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,22,0,124,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,1,1,0
0,9,290,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,192,0,124,359.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,64,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,130,0,137,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,60,0,56,942.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,15,349.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,0,0
1,9,30,0,124,687.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,280,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,90,0,115,1401.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,120,0,137,712.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,80,0,118,396.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,865,0,106,1519.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,126,0,150,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,260,0,106,1228.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,63,1056.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,96,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,60,0,118,1072.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,320,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,36,0,100,2499.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,600,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
0,9,285,0,124,495.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,620,0,106,515.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,150,0,150,699.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,240,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,465,0,124,666.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,5000,0,27,3805.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,180,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,5160,0,115,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,10,0,15,1401.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,150,0,124,883.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,23,0,15,1466.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,500,0,124,1666.0,True,False,False,1,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,304,0,124,730.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,163,708.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,180,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,999,0,165,982.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,80,0,135,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,8,0,15,924.0,True,False,False,1,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,2310,0,123,2505.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,0,0
1,9,10000,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
0,9,300,0,47,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,26,0,15,3165.0,False,True,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,108,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,70,0,118,1095.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,139,0,47,1826.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,490,0,15,1216.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,140,0,37,892.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,228,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,430,0,47,1080.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,50,0,37,1095.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,25,0,37,911.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,200,0,27,1825.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,468,0,15,1082.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,486,0,15,1336.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,400,0,115,2070.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,822,0,37,2558.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,315,0,5,1527.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,360,0,118,1128.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,7,500,0,9,1096.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,15,2191.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,8,37,0,15,511.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,15,1084.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,80,0,118,1764.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,115,4261.0,True,False,False,1,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,210,0,118,588.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,7,400,0,9,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,174,0,27,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,200,0,37,980.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,87,0,37,1037.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,225,0,15,1071.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,82,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,79,0,27,2242.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,17,0,15,1401.0,False,True,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,150,0,37,1096.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,20,0,15,1826.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,141,0,118,1461.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,54,0,15,2292.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,600,0,122,1581.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,15,2014.0,True,False,False,1,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,50,0,171,483.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,108,0,15,2542.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,15,0,15,2121.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,15,0,15,2223.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,380,0,5,1727.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,36,0,37,899.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,32,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,5,136,0,118,735.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,441,0,5,1298.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,30,0,15,2009.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,515,0,5,1705.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,80,0,15,1095.0,True,False,False,1,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,6,134,0,118,772.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,20,0,15,1461.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,3172.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,10,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,374,0,5,701.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,15,1401.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,7,130,0,15,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,161,0,15,698.0,False,True,False,0,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,35,0,47,1842.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,27,0,12,730.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,5,644.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,118,835.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,4,104,0,37,1072.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,248,0,9,1401.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,18,0,15,1021.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,0,112,0,118,55.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,180,0,118,3006.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,1220,0,103,1401.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,19,0,15,1539.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,15,1461.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,35,0,15,1733.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,196,0,118,607.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,15,1401.0,True,False,False,1,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,60,0,37,913.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,25,0,15,1755.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,96,0,15,4152.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,31,0,15,1826.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,56,0,15,1401.0,True,False,False,0,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,138,0,15,1401.0,False,True,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,0,48,0,37,1347.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,118,1460.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,110,0,37,1024.0,False,True,False,0,1,0,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,260,0,15,746.0,False,True,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,40,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,0,10,0,49,1042.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,0,42,0,47,1673.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,360,0,124,963.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,160,0,37,1696.0,True,False,False,1,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,144,0,27,1668.0,True,False,False,1,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
